Name|Index|Order|p2_Variant|Set_(Layered)_Id|P3_Type|P4_Equip_slot|Defense|Model_Id_1|Model_Id_2|Icon_Color|Icon_Effect|Rarity|Cost|Fire_Res|Water_Res|Ice_Res|Thunder_Res|Dragon_Res|Slot_Count|Slot_1_Size|Slot_2_Size|Slot_3_Size|Set_Skill_1|Set_Skill_1_Level|Hidden_Skill|Hidden_Skill_Level|Skill_1|Skill_1_Level|Skill_2|Skill_2_Level|Skill_3|Skill_3_Level|Gender|P1_Set_Group|Is_Permanent|Description
Frost Charm I|3199|155|Low_Rank|0|Regular|Charm|0|0|0|4|0|3|3000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|32: Ice Attack|1|0: --------|0|0: --------|0|Unisex|66|False|A charm that enhances the Ice Attack skill.
Frost Charm II|3200|156|Alpha|0|Regular|Charm|0|0|0|4|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|32: Ice Attack|2|0: --------|0|0: --------|0|Unisex|67|False|A charm that enhances the Ice Attack skill.
Frost Charm III|3201|157|Alpha|0|Regular|Charm|0|0|0|4|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|32: Ice Attack|3|0: --------|0|0: --------|0|Unisex|68|False|A charm that enhances the Ice Attack skill.
Shock Charm I|3202|57|Low_Rank|0|Regular|Charm|0|0|0|5|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|33: Thunder Attack|1|0: --------|0|0: --------|0|Unisex|69|False|A charm that enhances the Thunder Attack skill.
Shock Charm II|3203|58|Alpha|0|Regular|Charm|0|0|0|5|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|33: Thunder Attack|2|0: --------|0|0: --------|0|Unisex|70|False|A charm that enhances the Thunder Attack skill.
Shock Charm III|3204|59|Alpha|0|Regular|Charm|0|0|0|5|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|33: Thunder Attack|3|0: --------|0|0: --------|0|Unisex|71|False|A charm that enhances the Thunder Attack skill.
Wyrmsbane Charm I|3205|182|Alpha|0|Regular|Charm|0|0|0|2|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|34: Dragon Attack|1|0: --------|0|0: --------|0|Unisex|72|False|A charm that enhances the Dragon Attack skill.
Wyrmsbane Charm II|3206|183|Alpha|0|Regular|Charm|0|0|0|2|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|34: Dragon Attack|2|0: --------|0|0: --------|0|Unisex|73|False|A charm that enhances the Dragon Attack skill.
Wyrmsbane Charm III|3207|184|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|34: Dragon Attack|3|0: --------|0|0: --------|0|Unisex|74|False|A charm that enhances the Dragon Attack skill.
Venom Charm I|3208|62|Low_Rank|0|Regular|Charm|0|0|0|6|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|35: Poison Attack|1|0: --------|0|0: --------|0|Unisex|75|False|A charm that enhances the Poison Attack skill.
Venom Charm II|3209|63|Alpha|0|Regular|Charm|0|0|0|6|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|35: Poison Attack|2|0: --------|0|0: --------|0|Unisex|76|False|A charm that enhances the Poison Attack skill.
Venom Charm III|3210|64|Alpha|0|Regular|Charm|0|0|0|6|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|35: Poison Attack|3|0: --------|0|0: --------|0|Unisex|77|False|A charm that enhances the Poison Attack skill.
Immobilize Charm I|3211|66|Low_Rank|0|Regular|Charm|0|0|0|5|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|36: Paralysis Attack|1|0: --------|0|0: --------|0|Unisex|78|False|A charm that enhances the Paralysis Attack skill.
Immobilize Charm II|3212|67|Alpha|0|Regular|Charm|0|0|0|5|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|36: Paralysis Attack|2|0: --------|0|0: --------|0|Unisex|79|False|A charm that enhances the Paralysis Attack skill.
Immobilize Charm III|3213|68|Alpha|0|Regular|Charm|0|0|0|5|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|36: Paralysis Attack|3|0: --------|0|0: --------|0|Unisex|80|False|A charm that enhances the Paralysis Attack skill.
Tranq Charm I|3214|70|Low_Rank|0|Regular|Charm|0|0|0|4|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|37: Sleep Attack|1|0: --------|0|0: --------|0|Unisex|81|False|A charm that enhances the Sleep Attack skill.
Tranq Charm II|3215|71|Alpha|0|Regular|Charm|0|0|0|4|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|37: Sleep Attack|2|0: --------|0|0: --------|0|Unisex|82|False|A charm that enhances the Sleep Attack skill.
Tranq Charm III|3216|72|Alpha|0|Regular|Charm|0|0|0|4|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|37: Sleep Attack|3|0: --------|0|0: --------|0|Unisex|83|False|A charm that enhances the Sleep Attack skill.
Demolition Charm I|3217|187|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|38: Blast Attack|1|0: --------|0|0: --------|0|Unisex|84|False|A charm that enhances the Blast Attack skill.
Demolition Charm II|3218|188|Alpha|0|Regular|Charm|0|0|0|7|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|38: Blast Attack|2|0: --------|0|0: --------|0|Unisex|85|False|A charm that enhances the Blast Attack skill.
Demolition Charm III|3219|189|Alpha|0|Regular|Charm|0|0|0|7|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|38: Blast Attack|3|0: --------|0|0: --------|0|Unisex|86|False|A charm that enhances the Blast Attack skill.
Master's Charm I|3220|160|Low_Rank|0|Regular|Charm|0|0|0|2|0|3|3000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|48: Critical Eye|1|0: --------|0|0: --------|0|Unisex|87|False|A charm that enhances the Critical Eye skill.
Master's Charm II|3221|161|Alpha|0|Regular|Charm|0|0|0|2|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|48: Critical Eye|2|0: --------|0|0: --------|0|Unisex|88|False|A charm that enhances the Critical Eye skill.
Master's Charm III|3222|162|Alpha|0|Regular|Charm|0|0|0|2|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|48: Critical Eye|3|0: --------|0|0: --------|0|Unisex|89|False|A charm that enhances the Critical Eye skill.
Critical Charm I|3223|289|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|49: Critical Boost|1|0: --------|0|0: --------|0|Unisex|90|False|A charm that enhances the Critical Boost skill.
Unavailable|3224|0|Low_Rank|0|Regular|Charm|0|0|0|6|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|0: --------|0|0: --------|0|0: --------|0|Unisex|91|False|Unavailable
Exploiter Charm I|3225|240|Alpha|0|Regular|Charm|0|0|0|2|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|50: Weakness Exploit|1|0: --------|0|0: --------|0|Unisex|92|False|A charm that enhances the Weakness Exploit skill.
Exploiter Charm II|3226|241|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|50: Weakness Exploit|2|0: --------|0|0: --------|0|Unisex|93|False|A charm that enhances the Weakness Exploit skill.
Focus Charm I|3227|243|Alpha|0|Regular|Charm|0|0|0|1|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|52: Focus|1|0: --------|0|0: --------|0|Unisex|94|False|A charm that enhances the Focus skill.
Focus Charm II|3228|244|Alpha|0|Regular|Charm|0|0|0|1|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|52: Focus|2|0: --------|0|0: --------|0|Unisex|95|False|A charm that enhances the Focus skill.
Invigorate Charm I|3229|292|Alpha|0|Regular|Charm|0|0|0|8|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|53: Power Prolonger|1|0: --------|0|0: --------|0|Unisex|96|False|A charm that enhances the Power Prolonger skill.
Invigorate Charm II|3230|293|Alpha|0|Regular|Charm|0|0|0|8|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|53: Power Prolonger|2|0: --------|0|0: --------|0|Unisex|97|False|A charm that enhances the Power Prolonger skill.
Draw Charm I|3231|191|Alpha|0|Regular|Charm|0|0|0|2|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|55: Critical Draw|1|0: --------|0|0: --------|0|Unisex|99|False|A charm that enhances the Critical Draw skill.
Draw Charm II|3232|192|Alpha|0|Regular|Charm|0|0|0|2|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|55: Critical Draw|2|0: --------|0|0: --------|0|Unisex|100|False|A charm that enhances the Critical Draw skill.
Breaker Charm I|3233|246|Alpha|0|Regular|Charm|0|0|0|8|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|56: Partbreaker|1|0: --------|0|0: --------|0|Unisex|101|False|A charm that enhances the Partbreaker skill.
Breaker Charm II|3234|247|Alpha|0|Regular|Charm|0|0|0|8|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|56: Partbreaker|2|0: --------|0|0: --------|0|Unisex|102|False|A charm that enhances the Partbreaker skill.
KO Charm I|3235|74|Low_Rank|0|Regular|Charm|0|0|0|5|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|57: Slugger|1|0: --------|0|0: --------|0|Unisex|103|False|A charm that enhances the Slugger skill.
KO Charm II|3236|75|Alpha|0|Regular|Charm|0|0|0|5|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|57: Slugger|2|0: --------|0|0: --------|0|Unisex|104|False|A charm that enhances the Slugger skill.
KO Charm III|3237|76|Alpha|0|Regular|Charm|0|0|0|5|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|57: Slugger|3|0: --------|0|0: --------|0|Unisex|263|False|A charm that enhances the Slugger skill.
Enervate Charm I|3238|77|Low_Rank|0|Regular|Charm|0|0|0|4|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|58: Stamina Thief|1|0: --------|0|0: --------|0|Unisex|105|False|A charm that enhances the Stamina Thief skill.
Enervate Charm II|3239|78|Alpha|0|Regular|Charm|0|0|0|4|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|58: Stamina Thief|2|0: --------|0|0: --------|0|Unisex|106|False|A charm that enhances the Stamina Thief skill.
Enervate Charm III|3240|79|Alpha|0|Regular|Charm|0|0|0|4|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|58: Stamina Thief|3|0: --------|0|0: --------|0|Unisex|107|False|A charm that enhances the Stamina Thief skill.
Power Charm I|3241|262|Alpha|0|Regular|Charm|0|0|0|2|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|61: Latent Power|1|0: --------|0|0: --------|0|Unisex|108|False|A charm that enhances the Latent Power skill.
Power Charm II|3242|263|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|61: Latent Power|2|0: --------|0|0: --------|0|Unisex|109|False|A charm that enhances the Latent Power skill.
Challenger Charm I|3243|267|Alpha|0|Regular|Charm|0|0|0|0|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|62: Agitator|1|0: --------|0|0: --------|0|Unisex|110|False|A charm that enhances the Agitator skill.
Challenger Charm II|3244|268|Alpha|0|Regular|Charm|0|0|0|0|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|62: Agitator|2|0: --------|0|0: --------|0|Unisex|111|False|A charm that enhances the Agitator skill.
Unscathed Charm I|3245|272|Alpha|0|Regular|Charm|0|0|0|2|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|63: Peak Performance|1|0: --------|0|0: --------|0|Unisex|112|False|A charm that enhances the Peak Performance skill.
Unscathed Charm II|3246|273|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|63: Peak Performance|2|0: --------|0|0: --------|0|Unisex|113|False|A charm that enhances the Peak Performance skill.
Fury Charm I|3247|249|Alpha|0|Regular|Charm|0|0|0|2|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|66: Resentment|1|0: --------|0|0: --------|0|Unisex|116|False|A charm that enhances the Resentment skill.
Fury Charm II|3248|250|Alpha|0|Regular|Charm|0|0|0|2|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|66: Resentment|2|0: --------|0|0: --------|0|Unisex|117|False|A charm that enhances the Resentment skill.
Special Shot Charm I|3249|194|Alpha|0|Regular|Charm|0|0|0|8|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|70: Special Ammo Boost|1|0: --------|0|0: --------|0|Unisex|121|False|A charm that enhances the Special Ammo Boost skill.
Special Shot Charm II|3250|195|Alpha|0|Regular|Charm|0|0|0|8|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|70: Special Ammo Boost|2|0: --------|0|0: --------|0|Unisex|122|False|A charm that enhances the Special Ammo Boost skill.
Artillery Charm I|3251|80|Low_Rank|0|Regular|Charm|0|0|0|8|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|71: Artillery|1|0: --------|0|0: --------|0|Unisex|123|False|A charm that enhances the Artillery skill.
Artillery Charm II|3252|81|Alpha|0|Regular|Charm|0|0|0|8|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|71: Artillery|2|0: --------|0|0: --------|0|Unisex|124|False|A charm that enhances the Artillery skill.
Artillery Charm III|3253|82|Alpha|0|Regular|Charm|0|0|0|8|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|71: Artillery|3|0: --------|0|0: --------|0|Unisex|125|False|A charm that enhances the Artillery skill.
Marathon Charm I|3254|196|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|73: Marathon Runner|1|0: --------|0|0: --------|0|Unisex|128|False|A charm that enhances the Marathon Runner skill.
Marathon Charm II|3255|197|Alpha|0|Regular|Charm|0|0|0|7|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|73: Marathon Runner|2|0: --------|0|0: --------|0|Unisex|129|False|A charm that enhances the Marathon Runner skill.
Fitness Charm I|3256|199|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|74: Constitution|1|0: --------|0|0: --------|0|Unisex|130|False|A charm that enhances the Constitution skill.
Fitness Charm II|3257|200|Alpha|0|Regular|Charm|0|0|0|7|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|74: Constitution|2|0: --------|0|0: --------|0|Unisex|131|False|A charm that enhances the Constitution skill.
Surge Charm I|3258|204|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|76: Stamina Surge|1|0: --------|0|0: --------|0|Unisex|132|False|A charm that enhances the Stamina Surge skill.
Surge Charm II|3259|205|Alpha|0|Regular|Charm|0|0|0|7|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|76: Stamina Surge|2|0: --------|0|0: --------|0|Unisex|133|False|A charm that enhances the Stamina Surge skill.
Hungerless Charm I|3260|83|Low_Rank|0|Regular|Charm|0|0|0|7|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|77: Hunger Resistance|1|0: --------|0|0: --------|0|Unisex|134|False|A charm that enhances the Hunger Resistance skill.
Hungerless Charm II|3261|84|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|77: Hunger Resistance|2|0: --------|0|0: --------|0|Unisex|135|False|A charm that enhances the Hunger Resistance skill.
Hungerless Charm III|3262|85|Alpha|0|Regular|Charm|0|0|0|7|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|77: Hunger Resistance|3|0: --------|0|0: --------|0|Unisex|136|False|A charm that enhances the Hunger Resistance skill.
Evasion Charm I|3263|165|Low_Rank|0|Regular|Charm|0|0|0|4|0|3|3000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|78: Evade Window|1|0: --------|0|0: --------|0|Unisex|137|False|A charm that enhances the Evade Window skill.
Evasion Charm II|3264|166|Alpha|0|Regular|Charm|0|0|0|4|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|78: Evade Window|2|0: --------|0|0: --------|0|Unisex|138|False|A charm that enhances the Evade Window skill.
Evasion Charm III|3265|167|Alpha|0|Regular|Charm|0|0|0|4|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|78: Evade Window|3|0: --------|0|0: --------|0|Unisex|262|False|A charm that enhances the Evade Window skill.
Leaping Charm I|3266|207|Alpha|0|Regular|Charm|0|0|0|4|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|79: Evade Extender|1|0: --------|0|0: --------|0|Unisex|139|False|A charm that enhances the Evade Extender skill.
Leaping Charm II|3267|208|Alpha|0|Regular|Charm|0|0|0|4|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|79: Evade Extender|2|0: --------|0|0: --------|0|Unisex|140|False|A charm that enhances the Evade Extender skill.
Ironside Charm I|3268|86|Low_Rank|0|Regular|Charm|0|0|0|8|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|80: Guard|1|0: --------|0|0: --------|0|Unisex|141|False|A charm that enhances the Guard skill.
Ironside Charm II|3269|87|Alpha|0|Regular|Charm|0|0|0|8|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|80: Guard|2|0: --------|0|0: --------|0|Unisex|142|False|A charm that enhances the Guard skill.
Ironside Charm III|3270|88|Alpha|0|Regular|Charm|0|0|0|8|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|80: Guard|3|0: --------|0|0: --------|0|Unisex|143|False|A charm that enhances the Guard skill.
Sheath Charm I|3271|170|Low_Rank|0|Regular|Charm|0|0|0|8|0|3|3000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|81: Quick Sheath|1|0: --------|0|0: --------|0|Unisex|144|False|A charm that enhances the Quick Sheath skill.
Sheath Charm II|3272|171|Alpha|0|Regular|Charm|0|0|0|8|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|81: Quick Sheath|2|0: --------|0|0: --------|0|Unisex|145|False|A charm that enhances the Quick Sheath skill.
Sheath Charm III|3273|172|Alpha|0|Regular|Charm|0|0|0|8|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|81: Quick Sheath|3|0: --------|0|0: --------|0|Unisex|146|False|A charm that enhances the Quick Sheath skill.
Friendship Charm I|3274|91|Low_Rank|0|Regular|Charm|0|0|0|1|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|82: Wide-Range|1|0: --------|0|0: --------|0|Unisex|147|False|A charm that enhances the Wide-Range skill.
Friendship Charm II|3275|92|Alpha|0|Regular|Charm|0|0|0|1|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|82: Wide-Range|2|0: --------|0|0: --------|0|Unisex|148|False|A charm that enhances the Wide-Range skill.
Friendship Charm III|3276|93|Alpha|0|Regular|Charm|0|0|0|1|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|82: Wide-Range|3|0: --------|0|0: --------|0|Unisex|149|False|A charm that enhances the Wide-Range skill.
Extension Charm I|3277|96|Low_Rank|0|Regular|Charm|0|0|0|8|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|83: Item Prolonger|1|0: --------|0|0: --------|0|Unisex|150|False|A charm that enhances the Item Prolonger skill.
Extension Charm II|3278|97|Alpha|0|Regular|Charm|0|0|0|8|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|83: Item Prolonger|2|0: --------|0|0: --------|0|Unisex|151|False|A charm that enhances the Item Prolonger skill.
Extension Charm III|3279|98|Alpha|0|Regular|Charm|0|0|0|8|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|83: Item Prolonger|3|0: --------|0|0: --------|0|Unisex|152|False|A charm that enhances the Item Prolonger skill.
Glutton's Charm I|3280|99|Low_Rank|0|Regular|Charm|0|0|0|7|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|85: Speed Eating|1|0: --------|0|0: --------|0|Unisex|153|False|A charm that enhances the Speed Eating skill.
Glutton's Charm II|3281|100|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|85: Speed Eating|2|0: --------|0|0: --------|0|Unisex|154|False|A charm that enhances the Speed Eating skill.
Glutton's Charm III|3282|101|Alpha|0|Regular|Charm|0|0|0|7|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|85: Speed Eating|3|0: --------|0|0: --------|0|Unisex|155|False|A charm that enhances the Speed Eating skill.
Whetstone Charm I|3283|173|Low_Rank|0|Regular|Charm|0|0|0|5|0|3|3000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|86: Speed Sharpening|1|0: --------|0|0: --------|0|Unisex|156|False|A charm that enhances the Speed Sharpening skill.
Whetstone Charm II|3284|174|Alpha|0|Regular|Charm|0|0|0|5|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|86: Speed Sharpening|2|0: --------|0|0: --------|0|Unisex|157|False|A charm that enhances the Speed Sharpening skill.
Whetstone Charm III|3285|175|Alpha|0|Regular|Charm|0|0|0|5|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|86: Speed Sharpening|3|0: --------|0|0: --------|0|Unisex|158|False|A charm that enhances the Speed Sharpening skill.
Bombardier Charm I|3286|210|Alpha|0|Regular|Charm|0|0|0|7|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|88: Bombardier|1|0: --------|0|0: --------|0|Unisex|159|False|A charm that enhances the Bombardier skill.
Bombardier Charm II|3287|211|Alpha|0|Regular|Charm|0|0|0|7|0|5|9000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|88: Bombardier|2|0: --------|0|0: --------|0|Unisex|160|False|A charm that enhances the Bombardier skill.
Bombardier Charm III|3288|212|Alpha|0|Regular|Charm|0|0|0|7|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|88: Bombardier|3|0: --------|0|0: --------|0|Unisex|161|False|A charm that enhances the Bombardier skill.
Mushroom Charm I|3289|213|Alpha|0|Regular|Charm|0|0|0|6|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|90: Mushroomancer|1|0: --------|0|0: --------|0|Unisex|162|False|A charm that enhances the Mushroomancer skill.
Mushroom Charm II|3290|214|Alpha|0|Regular|Charm|0|0|0|6|0|7|16000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|90: Mushroomancer|2|0: --------|0|0: --------|0|Unisex|163|False|A charm that enhances the Mushroomancer skill.
Unavailable|3291|0|Low_Rank|0|Regular|Charm|0|0|0|6|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|0: --------|0|0: --------|0|0: --------|0|Unisex|164|False|Unavailable
Blessing Charm I|3292|102|Low_Rank|0|Regular|Charm|0|0|0|1|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|97: Divine Blessing|1|0: --------|0|0: --------|0|Unisex|165|False|A charm that enhances the Divine Blessing skill.
Blessing Charm II|3293|103|Alpha|0|Regular|Charm|0|0|0|1|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|97: Divine Blessing|2|0: --------|0|0: --------|0|Unisex|166|False|A charm that enhances the Divine Blessing skill.
Blessing Charm III|3294|104|Alpha|0|Regular|Charm|0|0|0|1|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|97: Divine Blessing|3|0: --------|0|0: --------|0|Unisex|167|False|A charm that enhances the Divine Blessing skill.
Rally Charm I|3295|105|Low_Rank|0|Regular|Charm|0|0|0|1|0|2|1500|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|98: Palico Rally|1|0: --------|0|0: --------|0|Unisex|168|False|A charm that enhances the Palico Rally skill.
Rally Charm II|3296|106|Alpha|0|Regular|Charm|0|0|0|1|0|4|6000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|98: Palico Rally|2|0: --------|0|0: --------|0|Unisex|169|False|A charm that enhances the Palico Rally skill.
Rally Charm III|3297|107|Alpha|0|Regular|Charm|0|0|0|1|0|6|12000|0|0|0|0|0|0|0|0|0|0: --------|0|0: --------|0|98: Palico Rally|3|0: --------|0|0: --------|0|Unisex|170|False|A charm that enhances the Palico Rally skill.
